pair_name,sample_index,sample_id,label,case_type,MMRL_pred,Bayes_pred,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1,image_cosine,image_angle_deg,image_shift_norm,mc_image_shift_mean,mc_image_shift_std,mc_image_feature_var,Bayes_MI,Bayes_variation_ratio
case_B__VS__case_A,3606,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g03_c03.jpg,96,MMRL_correct_Bayes_wrong,96,7,0.909396231174469,0.47701510787010193,0.3801080882549286,1.0552723407745361,0.20213082432746887,0.9103823900222778,1.1777596473693848,0.9373263716697693,20.392703525828093,0.3540443480014801,0.3137843608856201,0.023142781108617783,0.013238382525742054,0.10068953037261963,0.25
case_B__VS__case_A,3607,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g03_c04.jpg,96,both_wrong,7,7,0.7199701070785522,0.791037917137146,0.640668511390686,0.5715769529342651,0.004073651507496834,0.016572121530771255,0.14769887924194336,0.9105913043022156,24.41280628867276,0.42286819219589233,0.3879949450492859,0.03575742989778519,0.012133432552218437,0.01010042428970337,0.0
case_B__VS__case_A,3608,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c01.jpg,96,both_correct,96,96,0.9864418506622314,0.9884617924690247,0.09054894745349884,0.08053693175315857,0.0006522213807329535,0.0027823420241475105,0.008551555685698986,0.9359232783317566,20.62217746795054,0.3579852283000946,0.3322817385196686,0.028550254181027412,0.011683736927807331,0.006114572286605835,0.0
case_B__VS__case_A,3609,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c02.jpg,96,both_correct,96,96,0.9967505931854248,0.9876912832260132,0.027459746226668358,0.08002381026744843,0.0016971830045804381,0.007635459303855896,0.018226519227027893,0.9446152448654175,19.158339305732536,0.3328205645084381,0.3112640976905823,0.026903709396719933,0.010160518810153008,0.007019594311714172,0.0
case_B__VS__case_A,3610,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c03.jpg,96,both_correct,96,96,0.9937748908996582,0.9808009266853333,0.05023208260536194,0.1339527815580368,0.0022217915393412113,0.010209021158516407,0.026242244988679886,0.9406804442405701,19.833856114607467,0.3444405794143677,0.32363471388816833,0.025656841695308685,0.010749930515885353,0.013858124613761902,0.0
case_B__VS__case_A,3611,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c04.jpg,96,both_correct,96,96,0.9941583871841431,0.9911192655563354,0.04766982048749924,0.066826231777668,0.000459815317299217,0.0020743203349411488,0.007265728432685137,0.9508370757102966,18.040642783991974,0.31356945633888245,0.2928965389728546,0.02819102257490158,0.011284763924777508,0.0059474557638168335,0.0
case_B__VS__case_A,3612,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c05.jpg,96,both_correct,96,96,0.995294988155365,0.9820421934127808,0.03859386593103409,0.12807881832122803,0.0030634338036179543,0.018288830295205116,0.027190569788217545,0.9217584729194641,22.81547220393774,0.39557945728302,0.3667246103286743,0.033245861530303955,0.012560704723000526,0.018260501325130463,0.0
case_B__VS__case_A,3613,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c06.jpg,96,both_correct,96,96,0.9978317618370056,0.9987581372261047,0.02014136128127575,0.012416472658514977,0.0002918529789894819,0.001326361089013517,0.0026699919253587723,0.9396666288375854,20.00435375965705,0.3473712205886841,0.3196585178375244,0.026809921488165855,0.00946510024368763,0.0008589532226324081,0.0
case_B__VS__case_A,3614,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g04_c07.jpg,96,both_correct,96,96,0.9827142357826233,0.9779043197631836,0.11561420559883118,0.1422155201435089,0.00042951147770509124,0.0018340470269322395,0.011110477149486542,0.9406784772872925,19.834188266878737,0.34444597363471985,0.32508358359336853,0.03021305985748768,0.011571081355214119,0.014232546091079712,0.0
case_B__VS__case_A,3615,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g05_c01.jpg,96,both_correct,96,96,0.9676143527030945,0.8998583555221558,0.2097701132297516,0.5251394510269165,0.01231420785188675,0.05591524392366409,0.13705334067344666,0.952196478843689,17.787421903479032,0.30920395255088806,0.28895843029022217,0.021306023001670837,0.01165764406323433,0.06277191638946533,0.0
case_B__VS__case_A,3616,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g05_c02.jpg,96,both_correct,96,96,0.9990002512931824,0.9995372891426086,0.009344733320176601,0.004483634606003761,7.18747396604158e-05,0.00033349834848195314,0.0010743985185399652,0.957926869392395,16.679176521552833,0.29007986187934875,0.28196588158607483,0.013227425515651703,0.007305502891540527,0.00011290283873677254,0.0
case_B__VS__case_A,3617,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g05_c03.jpg,96,both_correct,96,96,0.9582294821739197,0.9320362210273743,0.2644214630126953,0.4325164556503296,0.005081820301711559,0.022573411464691162,0.06316294521093369,0.9449418783187866,19.10123158533564,0.3318381905555725,0.3157415986061096,0.019701536744832993,0.010905198752880096,0.0827292799949646,0.0
case_B__VS__case_A,3618,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g05_c04.jpg,96,both_correct,96,96,0.998808741569519,0.9985607862472534,0.011958302929997444,0.013823012821376324,8.883573900675401e-05,0.0003969821846112609,0.000982565339654684,0.9592289328575134,16.417248755841516,0.28555625677108765,0.27975785732269287,0.020565718412399292,0.00879495870321989,0.001445475034415722,0.0
case_B__VS__case_A,3619,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g05_c05.jpg,96,both_correct,96,96,0.9986422657966614,0.9976757764816284,0.013737201690673828,0.021623559296131134,0.0002596462145447731,0.001207973575219512,0.0024950860533863306,0.9680696725845337,14.51783105392126,0.25270649790763855,0.25082045793533325,0.013652574270963669,0.007528994232416153,0.003151584416627884,0.0
case_B__VS__case_A,3620,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g06_c01.jpg,96,both_wrong,7,7,0.9122803807258606,0.9461744427680969,0.46244674921035767,0.274588942527771,0.009126484394073486,0.043166786432266235,0.08929245173931122,0.9555047750473022,17.156076307049982,0.2983129322528839,0.2833368480205536,0.019806137308478355,0.010560884140431881,0.005039095878601074,0.0
case_B__VS__case_A,3621,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g06_c02.jpg,96,both_correct,96,96,0.9154391288757324,0.7995780110359192,0.311237633228302,0.5428730845451355,0.014553874731063843,0.06008976325392723,0.23324455320835114,0.9557422399520874,17.10989105285407,0.2975155711174011,0.2819049060344696,0.02267848700284958,0.010938765481114388,0.1084221601486206,0.050000011920928955
case_B__VS__case_A,3622,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g06_c03.jpg,96,both_correct,96,96,0.9993957281112671,0.9952252507209778,0.006314331199973822,0.03853936493396759,0.0009970702230930328,0.005053890403360128,0.00838642567396164,0.9603984355926514,16.1784738249904,0.28143057227134705,0.2694523334503174,0.027705945074558258,0.014177380129694939,0.009084617719054222,0.0
case_B__VS__case_A,3623,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g06_c04.jpg,96,both_wrong,7,7,0.6389039158821106,0.7139740586280823,0.7798268795013428,0.8040401339530945,0.0328841358423233,0.14028257131576538,0.340057373046875,0.9501733183860779,18.16304266741432,0.315679132938385,0.2916331887245178,0.020787600427865982,0.0122136902064085,0.04330861568450928,0.050000011920928955
case_B__VS__case_A,3624,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c01.jpg,96,both_correct,96,96,0.9991557598114014,0.9990240335464478,0.008054288104176521,0.008975742384791374,3.075253698625602e-05,0.00012855755630880594,0.0005341834621503949,0.969173789024353,14.263289605804893,0.24829918146133423,0.24042555689811707,0.01814398355782032,0.007745946757495403,0.0004493352025747299,0.0
case_B__VS__case_A,3625,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c02.jpg,96,both_correct,96,96,0.9988269209861755,0.9988368153572083,0.01146833784878254,0.011274788528680801,5.998695269227028e-05,0.00026099709793925285,0.0005384222022257745,0.9726336002349854,13.435130635290575,0.23395048081874847,0.22555260360240936,0.015479172579944134,0.007575997617095709,0.0006054248660802841,0.0
case_B__VS__case_A,3626,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c03.jpg,96,both_correct,96,96,0.9686464667320251,0.557985782623291,0.19388633966445923,1.425316572189331,0.15000195801258087,0.9158838987350464,0.8215606212615967,0.9528457522392273,17.665240638935686,0.3070968687534332,0.29776468873023987,0.030948912724852562,0.01412357110530138,0.2797567844390869,0.1499999761581421
case_B__VS__case_A,3627,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c04.jpg,96,both_correct,96,96,0.9997172951698303,0.999716579914093,0.003165641101077199,0.003190835937857628,1.2053418686264195e-05,5.176931153982878e-05,0.00011534960503922775,0.9716333150863647,13.679616687566083,0.23818832635879517,0.22627797722816467,0.0120591064915061,0.007519527338445187,0.00013888604007661343,0.0
case_B__VS__case_A,3628,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c05.jpg,96,both_correct,96,96,0.9968730807304382,0.9855772256851196,0.026695616543293,0.0884946957230568,0.0027269115671515465,0.01288345642387867,0.023694142699241638,0.9651761651039124,15.165068238538911,0.26390889286994934,0.2611694931983948,0.019013455137610435,0.008376852609217167,0.009891144931316376,0.0
case_B__VS__case_A,3629,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c06.jpg,96,both_correct,96,96,0.9982870221138,0.8398600816726685,0.016207313165068626,0.8003907203674316,0.05534496158361435,0.42486250400543213,0.3168574273586273,0.9307106137275696,21.454141049210914,0.3722614645957947,0.3514651656150818,0.03276965022087097,0.014816692098975182,0.17317956686019897,0.050000011920928955
case_B__VS__case_A,3630,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Volleyball_Spiking/v_VolleyballSpiking_g07_c07.jpg,96,both_correct,96,96,0.9987335801124573,0.9785946607589722,0.010824703611433506,0.11662203073501587,0.005533966235816479,0.0300707146525383,0.04029323533177376,0.9444615244865417,19.185158743153515,0.33328232169151306,0.3118988871574402,0.03195473179221153,0.01279585063457489,0.02129673957824707,0.0
case_B__VS__case_A,3631,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g01_c01.jpg,97,both_correct,97,97,0.9999058246612549,0.9998511075973511,0.001227902714163065,0.001804250874556601,2.3435719413100742e-05,0.00010649766045389697,0.00018184349755756557,0.9530588388442993,17.62496299854627,0.3064022362232208,0.2969617247581482,0.01642664708197117,0.009804902598261833,6.921810563653708e-05,0.0
case_B__VS__case_A,3632,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g01_c02.jpg,97,both_correct,97,97,0.9999080896377563,0.9997577667236328,0.0011093566427007318,0.0025600746739655733,4.520183938439004e-05,0.0002097182150464505,0.00037347699981182814,0.9186431169509888,23.27148586695606,0.4033779203891754,0.3707934319972992,0.024568861350417137,0.013301464729011059,7.435469888150692e-05,0.0
case_B__VS__case_A,3633,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g01_c03.jpg,97,both_correct,97,97,0.978333592414856,0.9753589630126953,0.1227007806301117,0.1357012838125229,0.000157531991135329,0.0006967628141865134,0.006637329235672951,0.9677388668060303,14.59324844956583,0.25401201844215393,0.2483232468366623,0.014054925180971622,0.008717936463654041,0.00874955952167511,0.0
case_B__VS__case_A,3634,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g01_c04.jpg,97,both_correct,97,97,0.9991468191146851,0.9947606921195984,0.007954525761306286,0.0341431125998497,0.0011681525502353907,0.005754242185503244,0.009251468814909458,0.9390455484390259,20.108118420167337,0.3491547405719757,0.31983044743537903,0.017629824578762054,0.010687461122870445,0.0019221231341362,0.0
case_B__VS__case_A,3635,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c01.jpg,97,both_correct,97,97,0.9977039694786072,0.9990924000740051,0.020954212173819542,0.009134241379797459,0.0004945668624714017,0.0027269700076431036,0.0035141543485224247,0.951270341873169,17.960311641373742,0.31218448281288147,0.3049888014793396,0.01733049750328064,0.010129683651030064,0.0004906207323074341,0.0
case_B__VS__case_A,3636,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c02.jpg,97,both_correct,97,97,0.9998369216918945,0.9994109869003296,0.0019329276401549578,0.006381224375218153,0.0001190489056170918,0.0006687329732812941,0.0008999668061733246,0.9532939195632935,17.580424379135014,0.305634081363678,0.28729158639907837,0.018340565264225006,0.00946767907589674,0.00027206912636756897,0.0
case_B__VS__case_A,3637,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c03.jpg,97,both_correct,97,97,0.9998998641967773,0.9996780157089233,0.0012156541924923658,0.0035828512627631426,5.0306574848946184e-05,0.0002451172622386366,0.000468495418317616,0.946424126625061,18.839985613940193,0.32734039425849915,0.30797475576400757,0.0206306129693985,0.01026633195579052,0.00014679809100925922,0.0
case_B__VS__case_A,3638,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c04.jpg,97,both_correct,97,97,0.9945622086524963,0.9912498593330383,0.03806143254041672,0.06049908325076103,0.001815536990761757,0.009402303956449032,0.011794308200478554,0.953430712223053,17.55445714758711,0.3051859736442566,0.30263590812683105,0.019621947780251503,0.008699491620063782,0.003271639347076416,0.0
case_B__VS__case_A,3639,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c05.jpg,97,both_correct,97,97,0.9973545074462891,0.9987605214118958,0.022598080337047577,0.011536157689988613,0.00040003377944231033,0.0021444412413984537,0.0035021514631807804,0.9483327865600586,18.49835107828391,0.32145681977272034,0.3116362690925598,0.023314472287893295,0.00941891223192215,0.0005374420434236526,0.0
case_B__VS__case_A,3640,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g02_c06.jpg,97,both_correct,97,97,0.999097466468811,0.9999344944953918,0.009530272334814072,0.0008304602233693004,0.00023212522501125932,0.0014327659737318754,0.0016739517450332642,0.9518613815307617,17.85016434328266,0.31028562784194946,0.3000483512878418,0.01698269508779049,0.007847818545997143,2.6477559003978968e-05,0.0
case_B__VS__case_A,3641,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g03_c01.jpg,97,both_wrong,80,80,0.4803885817527771,0.7951145172119141,1.2875218391418457,0.8090498447418213,0.06839543581008911,0.29052937030792236,0.6640138626098633,0.9355707168579102,20.679455340034735,0.3589687645435333,0.3289925456047058,0.01674136146903038,0.013774904422461987,0.06791722774505615,0.0
case_B__VS__case_A,3642,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g03_c02.jpg,97,both_wrong,80,80,0.9623879194259644,0.9818392992019653,0.25681859254837036,0.1364031583070755,0.0033308663405478,0.014918087050318718,0.042210761457681656,0.9383988380432129,20.215622404059577,0.3510017991065979,0.3451297879219055,0.015354280360043049,0.01374208927154541,0.00431610643863678,0.0
case_B__VS__case_A,3643,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g03_c03.jpg,97,both_correct,97,97,0.9995580315589905,0.9967530369758606,0.0049835070967674255,0.028392236679792404,0.0006800463888794184,0.0035032681189477444,0.0056512681767344475,0.9563750624656677,16.9862166848177,0.29538077116012573,0.2749015986919403,0.012638476677238941,0.009990801103413105,0.0012917742133140564,0.0
case_B__VS__case_A,3644,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g03_c04.jpg,97,MMRL_correct_Bayes_wrong,97,2,0.6869420409202576,0.40865984559059143,1.33600652217865,1.3983287811279297,0.13741850852966309,0.6237962245941162,0.925622284412384,0.9503825902938843,18.124538206036846,0.31501537561416626,0.2980682849884033,0.020016120746731758,0.012540454044938087,0.15463221073150635,0.44999998807907104
case_B__VS__case_A,3645,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g03_c05.jpg,97,both_correct,97,97,0.8681931495666504,0.7099608182907104,0.7049539685249329,1.2466881275177002,0.04155774787068367,0.20236477255821228,0.36581581830978394,0.89605712890625,26.355460845430745,0.4559449851512909,0.40012961626052856,0.036411039531230927,0.014845103025436401,0.10757255554199219,0.0
case_B__VS__case_A,3646,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g04_c01.jpg,97,both_correct,97,97,0.9999769926071167,0.9999896883964539,0.00033342238748446107,0.0001516970805823803,3.0008595786057413e-06,1.4845591977064032e-05,2.7585545467445627e-05,0.9385079741477966,20.197518950690792,0.35069119930267334,0.33209824562072754,0.016280891373753548,0.00951195228844881,2.789820428006351e-06,0.0
case_B__VS__case_A,3647,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g04_c02.jpg,97,both_correct,97,97,0.8918564915657043,0.8185604214668274,0.6386818289756775,0.7003656625747681,0.029209230095148087,0.1331767737865448,0.2314589023590088,0.9617753028869629,15.892889090646335,0.27649515867233276,0.26493650674819946,0.01240852102637291,0.009005824103951454,0.07273823022842407,0.050000011920928955
case_B__VS__case_A,3648,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g04_c03.jpg,97,both_correct,97,97,0.9999057054519653,0.9972451329231262,0.0010295930551365018,0.0191726703196764,0.0007925248937681317,0.004649280570447445,0.00532532949000597,0.9476426243782043,18.622582091371495,0.3235965967178345,0.30545270442962646,0.01915540173649788,0.012929324992001057,0.0006139744073152542,0.0
case_B__VS__case_A,3649,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g04_c04.jpg,97,MMRL_correct_Bayes_wrong,97,47,0.49810314178466797,0.5991193056106567,1.2339179515838623,1.3306045532226562,0.25738251209259033,1.278306245803833,1.221541404724121,0.9422263503074646,19.571131550309488,0.33992263674736023,0.30515608191490173,0.017640547826886177,0.011434304527938366,0.13226473331451416,0.050000011920928955
case_B__VS__case_A,3650,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g04_c05.jpg,97,both_correct,97,97,0.999997615814209,0.9999400973320007,3.664265386760235e-05,0.0006776236114092171,1.7467424186179414e-05,0.00010791826207423583,0.00011524037836352363,0.9466727375984192,18.79582547985317,0.32658013701438904,0.2955833673477173,0.019610216841101646,0.011258595623075962,1.5410420019179583e-05,0.0
case_B__VS__case_A,3651,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g05_c01.jpg,97,both_correct,97,97,0.9998952150344849,0.9998834729194641,0.0012920761946588755,0.0013812975957989693,6.789504368498456e-06,3.059654409298673e-05,6.25472457613796e-05,0.9621031880378723,15.824140483805134,0.2753064036369324,0.25732746720314026,0.017416421324014664,0.008758028037846088,4.162662662565708e-05,0.0
case_B__VS__case_A,3652,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g05_c02.jpg,97,both_correct,97,97,0.9997232556343079,0.9998714327812195,0.003073708154261112,0.001401450834237039,2.343337473575957e-05,0.00011814996832981706,0.00029656823608092964,0.9496147632598877,18.265428563823505,0.31744393706321716,0.29583078622817993,0.019655866548419,0.009096545167267323,5.7033379562199116e-05,0.0
case_B__VS__case_A,3653,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g05_c03.jpg,97,both_correct,97,97,0.9998927116394043,0.9998313784599304,0.0013493617298081517,0.0018317039357498288,2.8755532184732147e-05,0.0001398226886522025,0.0002015027857851237,0.9433203935623169,19.383134150303558,0.33668893575668335,0.31129562854766846,0.021182956174016,0.01259919535368681,6.990262772887945e-05,0.0
case_B__VS__case_A,3654,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g05_c04.jpg,97,both_correct,97,97,0.9999402761459351,0.9999383687973022,0.0007887316751293838,0.0007511326693929732,1.3954431778984144e-05,6.832988583482802e-05,7.093130989233032e-05,0.9433788061141968,19.37304738611837,0.336515337228775,0.3097420334815979,0.017117498442530632,0.011689884588122368,2.1093699615448713e-05,0.0
case_B__VS__case_A,3655,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g05_c05.jpg,97,both_correct,97,97,0.9998992681503296,0.9999675750732422,0.0011996618704870343,0.0004176516958978027,1.3090478205413092e-05,6.0200887674000114e-05,0.00014544703299179673,0.9269883036613464,22.02989005921683,0.38213029503822327,0.3472440242767334,0.01630607433617115,0.010630158707499504,1.175934448838234e-05,0.0
case_B__VS__case_A,3656,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g06_c01.jpg,97,MMRL_wrong_Bayes_correct,83,97,0.8141368627548218,0.4092726707458496,0.6145617961883545,1.4732210636138916,0.13008397817611694,0.643416702747345,0.9073209762573242,0.9405057430267334,19.863336486703204,0.34494727849960327,0.31911760568618774,0.01738383248448372,0.012558994814753532,0.14184534549713135,0.44999998807907104
case_B__VS__case_A,3657,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g06_c02.jpg,97,both_correct,97,97,0.9935850501060486,0.9884308576583862,0.051972467452287674,0.08469768613576889,0.0012135892175137997,0.005485747009515762,0.012324891984462738,0.953179657459259,17.602086217800217,0.30600738525390625,0.2842109203338623,0.020564161241054535,0.01088295690715313,0.0061592161655426025,0.0
case_B__VS__case_A,3658,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g06_c03.jpg,97,MMRL_correct_Bayes_wrong,97,30,0.833258867263794,0.29518017172813416,0.8020538687705994,1.7385047674179077,0.17665612697601318,0.7901432514190674,1.0999693870544434,0.9229730367660522,22.635335777986832,0.3924972414970398,0.3676615357398987,0.03943068906664848,0.013975421898066998,0.18944180011749268,0.6000000238418579
case_B__VS__case_A,3659,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g06_c04.jpg,97,MMRL_correct_Bayes_wrong,97,55,0.8867648839950562,0.29929471015930176,0.6132821440696716,1.8636198043823242,0.22633667290210724,1.0701731443405151,1.231619119644165,0.9141831994056702,23.91000443292574,0.41428694128990173,0.3857187032699585,0.02427656576037407,0.016308236867189407,0.1822601556777954,0.550000011920929
case_B__VS__case_A,3660,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g06_c05.jpg,97,both_correct,97,97,0.9995928406715393,0.9999655485153198,0.004457711707800627,0.00045118870912119746,9.747383592184633e-05,0.0005466419388540089,0.0007458049221895635,0.9068613052368164,24.924851969740736,0.43159881234169006,0.4173262119293213,0.01920212432742119,0.01356855034828186,1.3215176295489073e-05,0.0
case_B__VS__case_A,3661,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g07_c01.jpg,97,both_correct,97,97,0.9828705787658691,0.774175763130188,0.0993642583489418,0.7231142520904541,0.06066085398197174,0.31827986240386963,0.41740933060646057,0.9268890023231506,22.04505357739876,0.38239020109176636,0.3546622693538666,0.021264711394906044,0.013965783640742302,0.12335526943206787,0.10000002384185791
case_B__VS__case_A,3662,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g07_c02.jpg,97,both_correct,97,97,0.6052746772766113,0.8294939994812012,0.7875009775161743,0.7297950387001038,0.05632370710372925,0.24595102667808533,0.5353111624717712,0.9305816292762756,21.474337419456166,0.3726079761981964,0.34918004274368286,0.023239806294441223,0.014781981706619263,0.08223927021026611,0.0
case_B__VS__case_A,3663,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g07_c03.jpg,97,both_correct,97,97,0.9889492988586426,0.9967914819717407,0.0650712177157402,0.02252885326743126,0.0011920756660401821,0.0052114250138401985,0.01569361425936222,0.9677368998527527,14.593695736924552,0.2540203928947449,0.23860087990760803,0.011640059761703014,0.008428317494690418,0.0007968246936798096,0.0
case_B__VS__case_A,3664,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g07_c04.jpg,97,both_correct,97,97,0.9813289642333984,0.8290502429008484,0.09692542254924774,0.568787157535553,0.03906521946191788,0.19546708464622498,0.3045591413974762,0.9335234761238098,21.0091033277562,0.36462730169296265,0.3385127782821655,0.01401938684284687,0.012673236429691315,0.1015964150428772,0.0
case_B__VS__case_A,3665,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Walking_With_Dog/v_WalkingWithDog_g07_c05.jpg,97,both_correct,97,97,0.996711015701294,0.9995209574699402,0.030977923423051834,0.0054977163672447205,0.0007354067056439817,0.004002600908279419,0.0057071503251791,0.925218939781189,22.29860757908671,0.3867327868938446,0.3655317723751068,0.02137397788465023,0.011452793143689632,0.00020175334066152573,0.0
