pair_name,feature,sample_index,sample_id,label,case_type,mc_feature_dev_mean,mc_feature_dev_std,mc_feature_cos_to_mc_mean,mc_mean_dist_to_posterior_mean,mc_mean_cos_to_posterior_mean,mc_mean_dist_to_MMRL,mc_mean_cos_to_MMRL
case_B__VS__case_A,features_img,3248,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c03.jpg,86,both_correct,0.10508402436971664,0.012526743113994598,0.9943844079971313,0.08080326020717621,0.996732771396637,0.24246490001678467,0.9704553484916687
case_B__VS__case_A,features_img,3249,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c04.jpg,86,both_correct,0.10957709699869156,0.013079660944640636,0.9938923120498657,0.08893243968486786,0.9960400462150574,0.27631476521492004,0.9616093635559082
case_B__VS__case_A,features_img,3250,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c01.jpg,86,both_correct,0.09902425110340118,0.015977831557393074,0.9949566721916199,0.06314879655838013,0.9980087876319885,0.27386996150016785,0.9623202681541443
case_B__VS__case_A,features_img,3251,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c02.jpg,86,both_correct,0.08478061109781265,0.01466626487672329,0.9962916374206543,0.06927473098039627,0.9975985288619995,0.2766161859035492,0.9616063237190247
case_B__VS__case_A,features_img,3252,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c03.jpg,86,both_correct,0.0948549285531044,0.015391995199024677,0.9953721165657043,0.07239173352718353,0.9973783493041992,0.27693885564804077,0.961484968662262
case_B__VS__case_A,features_img,3253,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c04.jpg,86,both_correct,0.09930398315191269,0.012270023114979267,0.994981586933136,0.07362114638090134,0.9972888827323914,0.322004109621048,0.9479078650474548
case_B__VS__case_A,features_img,3254,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c05.jpg,86,both_correct,0.09032133966684341,0.013469884172081947,0.9958216547966003,0.06367984414100647,0.9979727864265442,0.28186339139938354,0.9601186513900757
case_B__VS__case_A,features_img,3255,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c06.jpg,86,both_correct,0.08738162368535995,0.011640988290309906,0.9961069226264954,0.06333611905574799,0.997994065284729,0.27136626839637756,0.9630439281463623
case_B__VS__case_A,features_img,3256,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c07.jpg,86,both_correct,0.09123744815587997,0.01403790432959795,0.9957302212715149,0.06163012236356735,0.9981019496917725,0.25592905282974243,0.9671189785003662
case_B__VS__case_A,features_img,3257,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c01.jpg,86,both_correct,0.08861013501882553,0.013848821632564068,0.9959700703620911,0.06763070821762085,0.9977117776870728,0.2515176832675934,0.968249499797821
case_B__VS__case_A,features_img,3258,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c02.jpg,86,both_correct,0.10030355304479599,0.02469758130609989,0.9946502447128296,0.08140654116868973,0.9966831803321838,0.2534044086933136,0.9677348136901855
case_B__VS__case_A,features_img,3259,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c03.jpg,86,both_correct,0.08946013450622559,0.019034158438444138,0.9958084225654602,0.07186520844697952,0.9974155426025391,0.23270265758037567,0.9728195667266846
case_B__VS__case_A,features_img,3260,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c04.jpg,86,both_correct,0.08754094690084457,0.015138179063796997,0.9960458874702454,0.06428883969783783,0.9979330897331238,0.21930097043514252,0.9758660197257996
case_B__VS__case_A,features_img,3261,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c05.jpg,86,both_correct,0.09291709959506989,0.02011123113334179,0.9954708218574524,0.05994139239192009,0.9982056617736816,0.23788832128047943,0.9715861082077026
case_B__VS__case_A,features_img,3262,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c06.jpg,86,both_correct,0.0919417291879654,0.016579987481236458,0.9956263303756714,0.07440801709890366,0.9972292184829712,0.2296183705329895,0.9735314846038818
case_B__VS__case_A,features_img,3263,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c07.jpg,86,both_correct,0.09343365579843521,0.017372138798236847,0.9954739809036255,0.07241252064704895,0.9973765015602112,0.2167944610118866,0.976403534412384
case_B__VS__case_A,features_img,3264,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c01.jpg,87,both_correct,0.08861169964075089,0.019610565155744553,0.9958731532096863,0.07015947997570038,0.9975371956825256,0.21382609009742737,0.9770530462265015
case_B__VS__case_A,features_img,3265,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c02.jpg,87,both_correct,0.08843925595283508,0.015705037862062454,0.9959577322006226,0.07043644785881042,0.997517466545105,0.24004533886909485,0.9710804224014282
case_B__VS__case_A,features_img,3266,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c03.jpg,87,both_correct,0.09410843998193741,0.03663074970245361,0.9948878288269043,0.06422357261180878,0.9979400634765625,0.1884208619594574,0.982170820236206
case_B__VS__case_A,features_img,3267,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c04.jpg,87,both_correct,0.07250641286373138,0.014405379071831703,0.9972639083862305,0.06062667816877365,0.9981608986854553,0.1767430305480957,0.9843419194221497
case_B__VS__case_A,features_img,3268,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c05.jpg,87,both_correct,0.08415736258029938,0.0168797317892313,0.9963095784187317,0.06170133128762245,0.998096227645874,0.23033557832241058,0.9733814001083374
case_B__VS__case_A,features_img,3269,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c06.jpg,87,both_correct,0.08777521550655365,0.03470395877957344,0.9955355525016785,0.06706783920526505,0.9977507591247559,0.21654416620731354,0.9764592051506042
case_B__VS__case_A,features_img,3270,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c07.jpg,87,both_correct,0.09194250404834747,0.02482619881629944,0.9954547882080078,0.09721268713474274,0.9952635765075684,0.26520276069641113,0.9646835923194885
case_B__VS__case_A,features_img,3271,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c01.jpg,87,both_correct,0.07919923216104507,0.015099908225238323,0.9967444539070129,0.055479779839515686,0.9984613656997681,0.18190792202949524,0.9834060072898865
case_B__VS__case_A,features_img,3272,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c02.jpg,87,MMRL_correct_Bayes_wrong,0.08919831365346909,0.019807005301117897,0.9958170056343079,0.07789115607738495,0.9969625473022461,0.3134531080722809,0.9506760835647583
case_B__VS__case_A,features_img,3273,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c03.jpg,87,MMRL_correct_Bayes_wrong,0.08596225827932358,0.018176738172769547,0.9961326718330383,0.07735958695411682,0.9970036149024963,0.22969786822795868,0.9735246896743774
case_B__VS__case_A,features_img,3274,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c04.jpg,87,both_correct,0.07144126296043396,0.012112114578485489,0.9973711967468262,0.06188678368926048,0.9980835318565369,0.1853347271680832,0.9827836751937866
case_B__VS__case_A,features_img,3275,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c05.jpg,87,both_correct,0.0767122432589531,0.020412219688296318,0.9968442916870117,0.056942734867334366,0.9983786344528198,0.21614979207515717,0.9765706658363342
case_B__VS__case_A,features_img,3276,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c06.jpg,87,both_correct,0.09167837351560593,0.01893438957631588,0.9956086874008179,0.06738829612731934,0.9977290630340576,0.2017749547958374,0.979563295841217
case_B__VS__case_A,features_img,3277,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c01.jpg,87,both_correct,0.07504460960626602,0.015382233075797558,0.997061550617218,0.05756296589970589,0.9983426928520203,0.21694889664649963,0.976401686668396
case_B__VS__case_A,features_img,3278,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c02.jpg,87,both_correct,0.07318688929080963,0.01479296199977398,0.9972085952758789,0.05591384693980217,0.998436450958252,0.1952957659959793,0.9808803796768188
case_B__VS__case_A,features_img,3279,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c03.jpg,87,both_correct,0.07928679883480072,0.01382284052670002,0.9967559576034546,0.06683836132287979,0.9977643489837646,0.20165081322193146,0.9796077013015747
case_B__VS__case_A,features_img,3280,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c04.jpg,87,both_correct,0.0809035450220108,0.019766753539443016,0.9965259432792664,0.06874522566795349,0.9976348876953125,0.21341168880462646,0.9771544337272644
case_B__VS__case_A,features_img,3281,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c01.jpg,87,both_correct,0.07991563528776169,0.01375848613679409,0.9967067837715149,0.0616723895072937,0.9980975389480591,0.21272139251232147,0.97730553150177
case_B__VS__case_A,features_img,3282,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c02.jpg,87,both_correct,0.08259813487529755,0.015509601682424545,0.9964622259140015,0.06946875900030136,0.9975848197937012,0.20493899285793304,0.978931725025177
case_B__VS__case_A,features_img,3283,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c03.jpg,87,both_correct,0.07396706193685532,0.01951875351369381,0.9970697164535522,0.05987340211868286,0.9982067942619324,0.2000030279159546,0.9799448847770691
case_B__VS__case_A,features_img,3284,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c04.jpg,87,both_correct,0.08597607165575027,0.015409674495458603,0.9961780309677124,0.06464087218046188,0.9979101419448853,0.24200698733329773,0.9706112146377563
case_B__VS__case_A,features_img,3285,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c01.jpg,87,both_correct,0.07335507869720459,0.0162139143794775,0.9971741437911987,0.053275369107723236,0.998580813407898,0.199746236205101,0.9799981713294983
case_B__VS__case_A,features_img,3286,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c02.jpg,87,both_correct,0.07101165503263474,0.01642432250082493,0.997340202331543,0.0565677247941494,0.9983992576599121,0.18723119795322418,0.9824289679527283
case_B__VS__case_A,features_img,3287,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c03.jpg,87,both_correct,0.07164522260427475,0.013786844909191132,0.9973348379135132,0.047624144703149796,0.9988665580749512,0.16702435910701752,0.986017644405365
case_B__VS__case_A,features_img,3288,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c04.jpg,87,both_correct,0.07015926390886307,0.015818988904356956,0.9974102973937988,0.054209742695093155,0.9985302686691284,0.1737746298313141,0.9848652482032776
case_B__VS__case_A,features_img,3289,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c01.jpg,87,both_correct,0.09601032733917236,0.03081778809428215,0.9949032068252563,0.06941686570644379,0.9975913166999817,0.2838936150074005,0.9595088362693787
case_B__VS__case_A,features_img,3290,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c02.jpg,87,both_correct,0.09062992036342621,0.023619817569851875,0.9956046938896179,0.07276730984449387,0.9973505139350891,0.22404789924621582,0.9748002290725708
case_B__VS__case_A,features_img,3291,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c03.jpg,87,both_correct,0.08132930845022202,0.024139709770679474,0.99639493227005,0.057130519300699234,0.9983687400817871,0.19377630949020386,0.9811640977859497
case_B__VS__case_A,features_img,3292,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c04.jpg,87,both_correct,0.08612576127052307,0.014609463512897491,0.9961773157119751,0.07097260653972626,0.9974791407585144,0.26345303654670715,0.9651705026626587
case_B__VS__case_A,features_img,3293,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c01.jpg,87,both_correct,0.08558697253465652,0.01568710058927536,0.9962072372436523,0.06868427991867065,0.9976395964622498,0.2313842922449112,0.9731360077857971
case_B__VS__case_A,features_img,3294,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c02.jpg,87,MMRL_wrong_Bayes_correct,0.08536604791879654,0.018209749832749367,0.9961832761764526,0.06655041128396988,0.9977844953536987,0.22237147390842438,0.975188136100769
case_B__VS__case_A,features_img,3295,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c03.jpg,87,both_wrong,0.09161299467086792,0.024139564484357834,0.9955018758773804,0.07301678508520126,0.9973323941230774,0.23718419671058655,0.9717548489570618
case_B__VS__case_A,features_img,3296,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c04.jpg,87,both_correct,0.08778084069490433,0.01676321215927601,0.995998740196228,0.061066001653671265,0.998136043548584,0.2251650094985962,0.974556565284729
case_B__VS__case_A,features_img,3297,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c01.jpg,88,both_wrong,0.1091868132352829,0.020624276250600815,0.9938071966171265,0.07749515026807785,0.9969976544380188,0.2994866967201233,0.9548936486244202
case_B__VS__case_A,features_img,3298,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c02.jpg,88,both_wrong,0.12733840942382812,0.02531699277460575,0.9915361404418945,0.08621597290039062,0.9962877035140991,0.4053899347782135,0.9171642661094666
case_B__VS__case_A,features_img,3299,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c03.jpg,88,both_wrong,0.11257512867450714,0.023593852296471596,0.993363082408905,0.08368406444787979,0.9964972734451294,0.31003886461257935,0.95163893699646
case_B__VS__case_A,features_img,3300,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c04.jpg,88,MMRL_wrong_Bayes_correct,0.12806689739227295,0.03792652115225792,0.9910401105880737,0.09589242935180664,0.9954012632369995,0.3736959993839264,0.929584801197052
case_B__VS__case_A,features_img,3301,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c05.jpg,88,both_wrong,0.136365607380867,0.028318509459495544,0.990253746509552,0.09948255121707916,0.9950509071350098,0.335618793964386,0.9431735873222351
case_B__VS__case_A,features_img,3302,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g02_c01.jpg,88,both_correct,0.12318990379571915,0.03558479622006416,0.9917448163032532,0.0880107432603836,0.9961291551589966,0.296852171421051,0.955606997013092
case_B__VS__case_A,features_img,3303,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g02_c02.jpg,88,both_correct,0.13766860961914062,0.03122822195291519,0.9899859428405762,0.1207231655716896,0.992689847946167,0.2938189208507538,0.9564492106437683
case_B__VS__case_A,features_img,3304,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g02_c03.jpg,88,both_correct,0.11466927826404572,0.02330649085342884,0.9931303262710571,0.07798333466053009,0.9969620704650879,0.30534249544143677,0.9530842900276184
case_B__VS__case_A,features_img,3305,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g02_c04.jpg,88,MMRL_correct_Bayes_wrong,0.1225210651755333,0.03004390187561512,0.9920111894607544,0.10553577542304993,0.9944185018539429,0.32039669156074524,0.9482917785644531
case_B__VS__case_A,features_img,3306,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g02_c05.jpg,88,both_correct,0.11411254107952118,0.01607908122241497,0.9933376312255859,0.08060797303915024,0.9967517852783203,0.3279064893722534,0.9459003210067749
case_B__VS__case_A,features_img,3307,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g03_c01.jpg,88,both_wrong,0.10261072218418121,0.01641038991510868,0.994586169719696,0.07625599950551987,0.9970914721488953,0.2586538791656494,0.9663817286491394
case_B__VS__case_A,features_img,3308,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g03_c02.jpg,88,both_correct,0.08734376728534698,0.01682981476187706,0.9960360527038574,0.06754235178232193,0.9977178573608398,0.22819344699382782,0.9738680720329285
case_B__VS__case_A,features_img,3309,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g03_c03.jpg,88,both_wrong,0.10161316394805908,0.03463483974337578,0.994221031665802,0.06332027167081833,0.9980005025863647,0.23912467062473297,0.9712603092193604
case_B__VS__case_A,features_img,3310,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g03_c04.jpg,88,both_wrong,0.10191413015127182,0.02002163976430893,0.9945917129516602,0.06593884527683258,0.997829020023346,0.26160284876823425,0.9656106233596802
case_B__VS__case_A,features_img,3311,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c01.jpg,88,both_correct,0.12320753186941147,0.027472492307424545,0.9920006990432739,0.09287817031145096,0.9956845045089722,0.31301677227020264,0.9506474733352661
case_B__VS__case_A,features_img,3312,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c02.jpg,88,both_correct,0.11714936792850494,0.02584943175315857,0.9927778244018555,0.09052694588899612,0.9958988428115845,0.314248263835907,0.950291097164154
case_B__VS__case_A,features_img,3313,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c03.jpg,88,MMRL_correct_Bayes_wrong,0.12518879771232605,0.028584018349647522,0.9917211532592773,0.08885389566421509,0.9960541725158691,0.2576415240764618,0.9665679931640625
case_B__VS__case_A,features_img,3314,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c04.jpg,88,both_correct,0.13426432013511658,0.032206498086452484,0.9904220700263977,0.1021411344408989,0.9947795271873474,0.3174198567867279,0.9491813778877258
case_B__VS__case_A,features_img,3315,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c05.jpg,88,both_correct,0.11915826797485352,0.021334491670131683,0.9926460385322571,0.09131520986557007,0.9958271980285645,0.28836268186569214,0.9581427574157715
case_B__VS__case_A,features_img,3316,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c06.jpg,88,both_correct,0.12443951517343521,0.029703432694077492,0.991782546043396,0.08637313544750214,0.9962730407714844,0.284489244222641,0.9592319130897522
case_B__VS__case_A,features_img,3317,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g04_c07.jpg,88,both_correct,0.1328655183315277,0.03422950580716133,0.9905427694320679,0.08728496730327606,0.996199369430542,0.28589513897895813,0.9587870240211487
case_B__VS__case_A,features_img,3318,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c01.jpg,88,both_correct,0.1260751634836197,0.019218891859054565,0.9918345212936401,0.11224405467510223,0.9936824440956116,0.3025633692741394,0.9538843631744385
case_B__VS__case_A,features_img,3319,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c02.jpg,88,both_correct,0.12201163917779922,0.025059301406145096,0.992212176322937,0.08748607337474823,0.9961735606193542,0.324265718460083,0.9470436573028564
case_B__VS__case_A,features_img,3320,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c03.jpg,88,both_correct,0.1056351438164711,0.012011326849460602,0.9943323135375977,0.07830870896577835,0.9969326257705688,0.3089629113674164,0.952015221118927
case_B__VS__case_A,features_img,3321,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c04.jpg,88,both_correct,0.10761377960443497,0.015699315816164017,0.9940688014030457,0.08403971791267395,0.996465265750885,0.28300729393959045,0.9597322940826416
case_B__VS__case_A,features_img,3322,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c05.jpg,88,both_correct,0.11840963363647461,0.02403050847351551,0.9926740527153015,0.0989496260881424,0.9950956106185913,0.298294335603714,0.9552090167999268
case_B__VS__case_A,features_img,3323,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c06.jpg,88,both_correct,0.11599189043045044,0.017312249168753624,0.9930993318557739,0.08312253654003143,0.9965453147888184,0.31830188632011414,0.9490139484405518
case_B__VS__case_A,features_img,3324,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g05_c07.jpg,88,both_correct,0.11408843100070953,0.030071834102272987,0.9930154085159302,0.08325038850307465,0.9965348839759827,0.25505584478378296,0.9672691226005554
case_B__VS__case_A,features_img,3325,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c01.jpg,88,MMRL_correct_Bayes_wrong,0.11995913088321686,0.03261391818523407,0.9922429919242859,0.09318889677524567,0.9956543445587158,0.2977316677570343,0.9553617238998413
case_B__VS__case_A,features_img,3326,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c02.jpg,88,both_correct,0.12025948613882065,0.04274119809269905,0.9918220639228821,0.07252571731805801,0.9973821043968201,0.3041152358055115,0.9534094333648682
case_B__VS__case_A,features_img,3327,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c03.jpg,88,both_correct,0.12226726859807968,0.03735353797674179,0.9917939901351929,0.09040100872516632,0.9959139823913574,0.3373735249042511,0.9426526427268982
case_B__VS__case_A,features_img,3328,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c04.jpg,88,both_correct,0.10930685698986053,0.02087278664112091,0.9937888979911804,0.07324717193841934,0.9973202347755432,0.3139422535896301,0.9504317045211792
case_B__VS__case_A,features_img,3329,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c05.jpg,88,both_correct,0.13120457530021667,0.03137240558862686,0.9908588528633118,0.08695802837610245,0.99622642993927,0.30857568979263306,0.951993465423584
case_B__VS__case_A,features_img,3330,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c06.jpg,88,both_correct,0.13627536594867706,0.046231724321842194,0.9895917177200317,0.10702534765005112,0.9942672252655029,0.39473068714141846,0.9213292598724365
case_B__VS__case_A,features_img,3331,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g06_c07.jpg,88,both_correct,0.13255025446414948,0.025066804140806198,0.99085932970047,0.10348199307918549,0.9946386218070984,0.3187779188156128,0.9487637281417847
case_B__VS__case_A,features_img,3332,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c01.jpg,88,both_correct,0.11416012048721313,0.04120548069477081,0.9926074743270874,0.08248601853847504,0.9966002702713013,0.24622991681098938,0.969487190246582
case_B__VS__case_A,features_img,3333,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c02.jpg,88,MMRL_correct_Bayes_wrong,0.13733093440532684,0.030215516686439514,0.990064263343811,0.10686017572879791,0.9942830801010132,0.40643736720085144,0.9166252613067627
case_B__VS__case_A,features_img,3334,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c03.jpg,88,both_correct,0.10911548137664795,0.012466678395867348,0.9939509630203247,0.09034213423728943,0.9959127306938171,0.3075709939002991,0.9524306058883667
case_B__VS__case_A,features_img,3335,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c04.jpg,88,both_correct,0.10287988185882568,0.012292013503611088,0.9946179389953613,0.0904221385717392,0.9959044456481934,0.32051223516464233,0.9483725428581238
case_B__VS__case_A,features_img,3336,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c05.jpg,88,both_correct,0.12730911374092102,0.026095721870660782,0.9915197491645813,0.09619487076997757,0.9953699707984924,0.3557559847831726,0.9362139105796814
case_B__VS__case_A,features_img,3337,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c06.jpg,88,both_correct,0.13808266818523407,0.0291020255535841,0.9899930953979492,0.09760795533657074,0.9952388405799866,0.32262805104255676,0.9474800825119019
case_B__VS__case_A,features_img,3338,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g07_c07.jpg,88,both_correct,0.14032351970672607,0.03688663989305496,0.9894183278083801,0.10781794786453247,0.9941819906234741,0.29873502254486084,0.9549580216407776
case_B__VS__case_A,features_img,3339,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Table_Tennis_Shot/v_TableTennisShot_g01_c01.jpg,89,both_correct,0.0952749103307724,0.03974200785160065,0.9946573972702026,0.061322953552007675,0.9981240034103394,0.21526868641376495,0.9767196774482727
case_B__VS__case_A,features_img,3340,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Table_Tennis_Shot/v_TableTennisShot_g01_c02.jpg,89,both_correct,0.0834822803735733,0.023567963391542435,0.9962306022644043,0.055512893944978714,0.9984604716300964,0.1932423859834671,0.9812651872634888
