pair_name,sample_index,sample_id,label,MMRL_fusion_pred,Bayes_main_pred,Bayes_rep_pred,Bayes_fusion_pred,Bayes_fusion_correct,MMRL_fusion_correct,MMRL_vs_Bayes_fusion_changed,main_rep_conflict,main_fusion_conflict,rep_fusion_conflict,all_three_agree,Bayes_main_conf,Bayes_rep_conf,Bayes_fusion_conf,fusion_sample_agreement,fusion_num_unique_mc_preds,fusion_MI,fusion_variation_ratio
case_B__VS__case_A,3206,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g02_c04.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9487201571464539,0.9958985447883606,0.9912642240524292,1.0,1,0.0037663504481315613,0.0
case_B__VS__case_A,3207,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c01.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.7739253044128418,0.8470523953437805,0.8926675915718079,1.0,1,0.07836407423019409,0.0
case_B__VS__case_A,3208,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c02.jpg,85,85,85,56,85,True,True,False,True,False,True,False,0.4336794912815094,0.4941304624080658,0.5572174787521362,0.75,3,0.285672664642334,0.25
case_B__VS__case_A,3209,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c03.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.8391638994216919,0.7159624099731445,0.8766751289367676,1.0,1,0.062038570642471313,0.0
case_B__VS__case_A,3210,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c04.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9216267466545105,0.6169170141220093,0.935905933380127,1.0,1,0.04089808464050293,0.0
case_B__VS__case_A,3211,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c05.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9923246502876282,0.8894027471542358,0.9921517372131348,1.0,1,0.005243532359600067,0.0
case_B__VS__case_A,3212,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c06.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.8213306665420532,0.9614078402519226,0.9471157789230347,1.0,1,0.03985700011253357,0.0
case_B__VS__case_A,3213,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g03_c07.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.8187444806098938,0.8173699378967285,0.8955919146537781,1.0,1,0.0781746506690979,0.0
case_B__VS__case_A,3214,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g04_c01.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.7715329527854919,0.8230229616165161,0.8152275085449219,0.95,2,0.06031900644302368,0.050000011920928955
case_B__VS__case_A,3215,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g04_c02.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.47152310609817505,0.9518213272094727,0.7516065835952759,0.85,2,0.13276630640029907,0.1499999761581421
case_B__VS__case_A,3216,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g04_c03.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.6109501123428345,0.44720014929771423,0.7000356912612915,0.85,2,0.1734423041343689,0.1499999761581421
case_B__VS__case_A,3217,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g04_c04.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.5773444771766663,0.8721101880073547,0.7421422600746155,0.9,2,0.13916951417922974,0.10000002384185791
case_B__VS__case_A,3218,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g05_c01.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.8240145444869995,0.9770768880844116,0.9529334902763367,1.0,1,0.03298470377922058,0.0
case_B__VS__case_A,3219,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g05_c02.jpg,85,85,56,85,85,True,True,False,True,True,False,False,0.5453401803970337,0.9210189580917358,0.8112547993659973,0.95,2,0.0731804370880127,0.050000011920928955
case_B__VS__case_A,3220,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g05_c03.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.86882084608078,0.9870344996452332,0.9677664041519165,1.0,1,0.015368998050689697,0.0
case_B__VS__case_A,3221,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g05_c04.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9929132461547852,0.999906063079834,0.9986651539802551,1.0,1,0.0009119259193539619,0.0
case_B__VS__case_A,3222,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g06_c01.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9205796122550964,0.6813288927078247,0.9054276347160339,1.0,1,0.050268083810806274,0.0
case_B__VS__case_A,3223,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g06_c02.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.99784916639328,0.9997854232788086,0.9994860887527466,1.0,1,0.00024558138102293015,0.0
case_B__VS__case_A,3224,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g06_c03.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.46489888429641724,0.949734091758728,0.7918274998664856,0.95,2,0.09282052516937256,0.050000011920928955
case_B__VS__case_A,3225,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g06_c04.jpg,85,56,85,85,85,True,False,True,False,False,False,True,0.5839496850967407,0.9468649625778198,0.8698710203170776,0.95,2,0.08921080827713013,0.050000011920928955
case_B__VS__case_A,3226,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g07_c01.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.6775711178779602,0.9971252679824829,0.9768503904342651,1.0,1,0.010412104427814484,0.0
case_B__VS__case_A,3227,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g07_c02.jpg,85,74,74,74,74,False,False,False,False,False,False,True,0.6480835676193237,0.8430461883544922,0.7867529392242432,0.95,2,0.08160334825515747,0.050000011920928955
case_B__VS__case_A,3228,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g07_c03.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9797619581222534,0.9996522665023804,0.9980144500732422,1.0,1,0.001324610784649849,0.0
case_B__VS__case_A,3229,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Still_Rings/v_StillRings_g07_c04.jpg,85,85,85,85,85,True,True,False,False,False,False,True,0.9649708867073059,0.9468448758125305,0.978073000907898,1.0,1,0.012261927127838135,0.0
case_B__VS__case_A,3230,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g01_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9957147836685181,0.9994558095932007,0.9989941716194153,1.0,1,0.0004292856901884079,0.0
case_B__VS__case_A,3231,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g01_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9981086850166321,1.0,0.9999868273735046,1.0,1,6.0216698329895735e-06,0.0
case_B__VS__case_A,3232,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g01_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9996379613876343,0.9999963045120239,0.9999391436576843,1.0,1,4.320824518799782e-05,0.0
case_B__VS__case_A,3233,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g01_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.999833881855011,0.9999159574508667,0.9999332427978516,1.0,1,7.071864092722535e-05,0.0
case_B__VS__case_A,3234,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g02_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9947856068611145,1.0,0.9998987317085266,1.0,1,6.965873762965202e-05,0.0
case_B__VS__case_A,3235,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g02_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9983301162719727,0.9999918937683105,0.9999402761459351,1.0,1,3.683008253574371e-05,0.0
case_B__VS__case_A,3236,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g02_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9982168078422546,0.9999998211860657,0.9999345541000366,1.0,1,4.522234667092562e-05,0.0
case_B__VS__case_A,3237,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g02_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9999359846115112,1.0,0.9999982118606567,1.0,1,1.0881558409892023e-06,0.0
case_B__VS__case_A,3238,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g03_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9832948446273804,0.9998834729194641,0.9983952641487122,1.0,1,0.0009511569514870644,0.0
case_B__VS__case_A,3239,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g03_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9883337020874023,0.9970468282699585,0.9974249601364136,1.0,1,0.0015090350061655045,0.0
case_B__VS__case_A,3240,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g03_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9990989565849304,0.9999837875366211,0.9999204874038696,1.0,1,4.684843588620424e-05,0.0
case_B__VS__case_A,3241,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g03_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9975668787956238,0.9998877644538879,0.9996353387832642,1.0,1,0.00022241822443902493,0.0
case_B__VS__case_A,3242,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g04_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9992427825927734,0.9999767541885376,0.9999245405197144,1.0,1,6.325257709249854e-05,0.0
case_B__VS__case_A,3243,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g04_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.8310958743095398,0.938090443611145,0.9575088620185852,1.0,1,0.02414315938949585,0.0
case_B__VS__case_A,3244,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g04_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9972953796386719,0.8855758905410767,0.9960627555847168,1.0,1,0.0022067222744226456,0.0
case_B__VS__case_A,3245,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g04_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.999100387096405,0.9997934103012085,0.9997447729110718,1.0,1,0.00014351028949022293,0.0
case_B__VS__case_A,3246,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9782622456550598,0.5272288918495178,0.9720404744148254,1.0,1,0.017529398202896118,0.0
case_B__VS__case_A,3247,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9984254837036133,0.9999530911445618,0.999808132648468,1.0,1,0.00012644357047975063,0.0
case_B__VS__case_A,3248,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9962537884712219,0.9999930262565613,0.9996358156204224,1.0,1,0.00026792450807988644,0.0
case_B__VS__case_A,3249,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g05_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9905187487602234,0.9999986886978149,0.999640941619873,1.0,1,0.00019758730195462704,0.0
case_B__VS__case_A,3250,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9941457509994507,0.9999979138374329,0.9996742010116577,1.0,1,0.00011293194256722927,0.0
case_B__VS__case_A,3251,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.999621570110321,1.0,0.9999969601631165,1.0,1,1.8027567421086133e-06,0.0
case_B__VS__case_A,3252,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9993993639945984,0.9999998807907104,0.9999855160713196,1.0,1,7.800801540724933e-06,0.0
case_B__VS__case_A,3253,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9995545148849487,0.9999673962593079,0.9999272227287292,1.0,1,3.219983773306012e-05,0.0
case_B__VS__case_A,3254,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c05.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9923367500305176,0.9999998807907104,0.9998220205307007,1.0,1,8.305709343403578e-05,0.0
case_B__VS__case_A,3255,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c06.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9987071752548218,1.0,0.9999673962593079,1.0,1,2.21880036406219e-05,0.0
case_B__VS__case_A,3256,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g06_c07.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9995101690292358,1.0,0.9999834299087524,1.0,1,6.938033038750291e-06,0.0
case_B__VS__case_A,3257,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c01.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.880068302154541,0.9996318817138672,0.9866366386413574,1.0,1,0.0048933252692222595,0.0
case_B__VS__case_A,3258,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c02.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9947158098220825,0.9999992251396179,0.9998316764831543,1.0,1,0.00019366818014532328,0.0
case_B__VS__case_A,3259,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c03.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9877969622612,0.999992847442627,0.9994015693664551,1.0,1,0.00033966265618801117,0.0
case_B__VS__case_A,3260,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c04.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9982610940933228,0.9999990463256836,0.9999005198478699,1.0,1,5.196582060307264e-05,0.0
case_B__VS__case_A,3261,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c05.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9805256724357605,0.9999992251396179,0.9996544718742371,1.0,1,0.00014829752035439014,0.0
case_B__VS__case_A,3262,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c06.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.9853004217147827,0.9999998211860657,0.9997302889823914,1.0,1,0.00011945259757339954,0.0
case_B__VS__case_A,3263,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Sumo_Wrestling/v_SumoWrestling_g07_c07.jpg,86,86,86,86,86,True,True,False,False,False,False,True,0.8613361120223999,0.9999434351921082,0.9931047558784485,1.0,1,0.0033572502434253693,0.0
case_B__VS__case_A,3264,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9685869216918945,0.9968686103820801,0.9871729016304016,1.0,1,0.007217779755592346,0.0
case_B__VS__case_A,3265,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c02.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9270809292793274,0.999189555644989,0.9893442988395691,1.0,1,0.0038396604359149933,0.0
case_B__VS__case_A,3266,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c03.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9812850952148438,0.9998722076416016,0.9972743988037109,1.0,1,0.0011220742017030716,0.0
case_B__VS__case_A,3267,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9922312498092651,0.9997878074645996,0.9979119300842285,1.0,1,0.0007458999752998352,0.0
case_B__VS__case_A,3268,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c05.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9825528860092163,0.9980770945549011,0.9926213026046753,1.0,1,0.0031134970486164093,0.0
case_B__VS__case_A,3269,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c06.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9903284311294556,0.9795411229133606,0.9906333088874817,1.0,1,0.004133142530918121,0.0
case_B__VS__case_A,3270,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g01_c07.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9453649520874023,0.9338792562484741,0.954805850982666,1.0,1,0.024926096200942993,0.0
case_B__VS__case_A,3271,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.980685830116272,0.999973475933075,0.9982496500015259,1.0,1,0.000775475986301899,0.0
case_B__VS__case_A,3272,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c02.jpg,87,87,81,87,81,False,True,True,True,False,True,False,0.6849926710128784,0.6480970978736877,0.5727379322052002,0.75,2,0.06131702661514282,0.25
case_B__VS__case_A,3273,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c03.jpg,87,87,87,81,81,False,True,True,True,True,False,False,0.6116401553153992,0.7171757817268372,0.49836573004722595,0.55,2,0.09424269199371338,0.44999998807907104
case_B__VS__case_A,3274,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9933170080184937,0.9999983906745911,0.9997872114181519,1.0,1,6.110058166086674e-05,0.0
case_B__VS__case_A,3275,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c05.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9868463277816772,0.9999729990959167,0.9983814358711243,1.0,1,0.0006625065580010414,0.0
case_B__VS__case_A,3276,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g02_c06.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9298121333122253,0.9999740719795227,0.9943608045578003,1.0,1,0.0030715949833393097,0.0
case_B__VS__case_A,3277,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9903537034988403,0.9996523857116699,0.9978288412094116,1.0,1,0.0006135012954473495,0.0
case_B__VS__case_A,3278,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c02.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9846868515014648,0.9974857568740845,0.9930221438407898,1.0,1,0.003324110060930252,0.0
case_B__VS__case_A,3279,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c03.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9899812936782837,0.9990930557250977,0.9964755773544312,1.0,1,0.0018469560891389847,0.0
case_B__VS__case_A,3280,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g03_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9894245862960815,0.9997643232345581,0.9974309206008911,1.0,1,0.001081792637705803,0.0
case_B__VS__case_A,3281,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9238829612731934,0.9958609342575073,0.9727712869644165,1.0,1,0.012380480766296387,0.0
case_B__VS__case_A,3282,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c02.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9841063618659973,0.9999924898147583,0.9988548159599304,1.0,1,0.0004382627084851265,0.0
case_B__VS__case_A,3283,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c03.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9929485321044922,0.9999650716781616,0.9989765882492065,1.0,1,0.00036621373146772385,0.0
case_B__VS__case_A,3284,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g04_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9836868047714233,0.9999395608901978,0.9974803924560547,1.0,1,0.0008599758148193359,0.0
case_B__VS__case_A,3285,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.986401379108429,0.9999057650566101,0.9973621368408203,1.0,1,0.0009724069386720657,0.0
case_B__VS__case_A,3286,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c02.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9934502840042114,0.999977707862854,0.9992272257804871,1.0,1,0.0002532918006181717,0.0
case_B__VS__case_A,3287,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c03.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9861562848091125,0.9999658465385437,0.9989158511161804,1.0,1,0.000336681492626667,0.0
case_B__VS__case_A,3288,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g05_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9884594082832336,0.9998875856399536,0.9977515339851379,1.0,1,0.000713864341378212,0.0
case_B__VS__case_A,3289,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.8859183192253113,0.9878908395767212,0.9521767497062683,1.0,1,0.01712055504322052,0.0
case_B__VS__case_A,3290,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c02.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9632259607315063,0.9875696301460266,0.9808937311172485,1.0,1,0.0076086148619651794,0.0
case_B__VS__case_A,3291,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c03.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.9064226150512695,0.9958571195602417,0.9674456715583801,1.0,1,0.015212595462799072,0.0
case_B__VS__case_A,3292,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g06_c04.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.7285452485084534,0.9635912179946899,0.8650845289230347,1.0,1,0.04953271150588989,0.0
case_B__VS__case_A,3293,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c01.jpg,87,87,87,87,87,True,True,False,False,False,False,True,0.6619741320610046,0.5993810892105103,0.7366112470626831,0.95,2,0.05919152498245239,0.050000011920928955
case_B__VS__case_A,3294,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c02.jpg,87,81,87,81,87,True,False,True,True,False,True,False,0.7438236474990845,0.7522976398468018,0.5915471315383911,0.75,2,0.06833750009536743,0.25
case_B__VS__case_A,3295,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c03.jpg,87,81,81,81,81,False,False,False,False,False,False,True,0.9152482151985168,0.9725114703178406,0.9454323649406433,1.0,1,0.01847892999649048,0.0
case_B__VS__case_A,3296,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Surfing/v_Surfing_g07_c04.jpg,87,87,87,81,87,True,True,False,True,False,True,False,0.8200384378433228,0.7353355288505554,0.5798358917236328,0.7,2,0.08426558971405029,0.30000001192092896
case_B__VS__case_A,3297,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c01.jpg,88,97,88,97,97,False,False,False,True,True,False,False,0.4757194519042969,0.6471680402755737,0.49721717834472656,0.6,2,0.1278156042098999,0.3999999761581421
case_B__VS__case_A,3298,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Swing/v_Swing_g01_c02.jpg,88,74,21,88,21,False,False,True,True,False,True,False,0.3658692240715027,0.6004334688186646,0.32992130517959595,0.5,4,0.17060351371765137,0.5
